version,codigo_ente,nombre,fuente_alta,inf_fuente_alta,fuente_baja,inf_fuente_baja,alta_desde,baja_desde
2016/02 situacion a  01/07/2016,09-00-059-H-H-000,Fundació Institut d'Educació Contínua,ESCRITURA,nº533 de 25/04/2014 (RF 18/07/2014),,,18/07/2014,
2016/02 situacion a  01/07/2016,09-00-013-H-H-000,Fundació Privada Institut de Bioenginyeria de Catalunya (IBEC),ESCRITURA,nº 3451 de 29/12/2005 (RF 21/11/2006),,,21/11/2006,
2016/02 situacion a  01/07/2016,09-08-174-H-H-000,Fundació Privada Parc Científic de Barcelona,ESCRITURA,nº5082 de 26/09/1997 (RF nº1149 de 03/03/1998),ESCRITURA,nº2936 de 21/12/2012 (RF 19/06/2013),03/03/1998,18/06/2013
2016/02 situacion a  01/07/2016,09-08-174-H-H-000,Fundació Parc Científic de Barcelona,ESCRITURA,nº2936 de 21/12/2012 (RF 19/06/2013),,,19/06/2013,
2016/02 situacion a  01/07/2016,09-08-186-H-H-000,"Fundació Empresa i Ciència, Fundación Privada",ESCRITURA,nº2007 de 02/05/1983 (RF 05/09/1983),,,05/09/1983,
2016/02 situacion a  01/07/2016,09-00-020-H-H-000,Fundació Hospital Clínic Veterinari. Fundació Privada,ESCRITURA,nº2153 de 30/07/2008 (RF 15/05/2009),ESCRITURA,nº2904 de 05/11/2013 (RF 21/02/2014),15/05/2009,20/02/2014
2016/02 situacion a  01/07/2016,09-00-020-H-H-000,Fundació Hospital Clínic Veterinari,ESCRITURA,nº2904 de 05/11/2013 (RF 21/02/2014),,,21/02/2014,
2016/02 situacion a  01/07/2016,09-08-185-H-H-000,Fundació Institut de Recerca de l'Hospital de la Santa Creu i Sant Pau,ESCRITURA,nº1613 de 04/06/1992 (RF 14/07/1993),,,14/07/1993,
2016/02 situacion a  01/07/2016,09-00-045-H-H-000,Fundació Institut Confuci de Barcelona,ESCRITURA,Esc. Const. nº1015 de 14/06/2010,,,22/03/2011,
2016/02 situacion a  01/07/2016,  09-00-043-H-H-000,Institut d'Alta Tecnologia PRBB-Fundació privada (IAT),CONVENIO,AC.GOV/10/2010 de 26 enero (DOGC 5555; 28/01/2010),,,28/01/2010,
2016/02 situacion a  01/07/2016,09-08-167-H-H-000,Institut Català de Recerca en Patrimoni Cultural (ICRPC),ESCRITURA,de const. nº2563 de 22/11/2006 (RF 05/12/2007),ESCRITURA,nº2151 de 31/10/2013 modif nº2607 (RF 16/12/2013),05/12/2007,15/12/2013
2016/02 situacion a  01/07/2016,09-08-167-H-H-000,Fundació Institut Català de Recerca en Patrimoni Cultural (ICRPC),ESCRITURA,nº2151 de 31/10/2013 modif nº2607 (RF 16/12/2013),,,16/12/2013,
2016/02 situacion a  01/07/2016,09-00-067-H-H-000,Fundació del Parc Científic i Tecnològic de Turisme i Oci de Catalunya,ESCRITURA,nº571 de 23/04/2014 (RF 08/04/2015),,,08/04/2015,
2016/02 situacion a  01/07/2016,09-43-084-H-H-000,Fundació Privada Apel.les Fenosa,ESCRITURA,nº 1515 de 6/08/1998 (RF 18/01/1999),,,18/01/1999,
2016/02 situacion a  01/07/2016,09-00-035-H-H-000,Fundació Privada Gespa,ESCRITURA,nº 2002 de 14/05/1998 (RF 26/11/1999),,,26/11/1999,
2016/02 situacion a  01/07/2016,09-00-022-H-H-000,"Institut Barcelona d'Estudis Internacionals, Fundació Privada",ESCRITURA,nº616 de 16/03/2004 (RF 18/06/2004),ESCRITURA,nº2257 de 25/07/2011 (RF 17/06/2012),18/06/2004,16/06/2012
2016/02 situacion a  01/07/2016,09-00-022-H-H-000,"Institut Barcelona d'Estudis Internacionals, Fundació Privada -IBEI-",ESCRITURA,nº2257 de 25/07/2011 (RF 17/06/2012),,,17/06/2012,
2016/02 situacion a  01/07/2016,09-08-191-H-H-000,Fundació Privada Hospital de la Santa Creu i Sant Pau,ESCRITURA,nº563 de 14/03/1991 (RF 08/11/1991),,,08/11/1991,
2016/02 situacion a  01/07/2016,09-00-009-H-H-000,F. Privada de Gestió Sanitària Hospital de la Sta. Creu i Sant Pau,ESCRITURA,de constitución de 18/03/1991 (RF nº632; 15/10/92),,,15/10/1992,
2016/02 situacion a  01/07/2016,09-00-026-H-H-000,Fundació de Recerca Biomèdica i Docència de la Ciutat Sanitària Vall d'Hebron,ESCRITURA,nº1424 de 10/06/1994 (RF 20/07/1994),ESCRITURA,nº1532 de 18/07/2002 (RF 04/11/2002),20/07/1994,03/11/2002
2016/02 situacion a  01/07/2016,09-00-026-H-H-000,Fundació Institut de Recerca de l'Hospital Universitari Vall d'Hebron,ESCRITURA,nº1532 de 18/07/2002 (RF 04/11/2002),ESCRITURA,nº372 de 15/04/2011 (RF 20/05/2011),04/11/2002,19/05/2011
2016/02 situacion a  01/07/2016,09-00-026-H-H-000,Fundació Hospital Universitari Vall d'Hebron-Institut de Recerca (HUVH-IR),ESCRITURA,nº372 de 15/04/2011 (RF 20/05/2011),,,20/05/2011,
2016/02 situacion a  01/07/2016,09-00-064-H-H-000,Fundació Privada Institut Català de Paleoecologia Humana i Evolució Social (IPHES),ESCRITURA,nº 2658 de 13/12/2004,ESCRITURA,nº2703 de 21/12/2012 (RF 19/07/2013),30/06/2006,18/07/2013
2016/02 situacion a  01/07/2016,09-00-064-H-H-000,Fundació Institut Català de Paleoecologia Humana i Evolució Social (IPHES),ESCRITURA,nº2703 de 21/12/2012 (RF 19/07/2013),,,19/07/2013,
2016/02 situacion a  01/07/2016,09-00-000-X-P-066,"S. Barcelona Sagrera Alta Velocidad, S.A",ESCRITURA,"PTO/2954/2003, 17-9; DOGC 3983",,,02/02/2004,
2016/02 situacion a  01/07/2016,09-00-000-X-P-085,"Societat Promotora del Parc Tecnològic de Tarragona, SL",ESCRITURA,nº1216 de 14/07/2009 (RM 17/09/2009),,,17/09/2009,
2016/02 situacion a  01/07/2016,09-00-000-X-P-072,Parc Eòlic Baix Ebre S.A.,ESCRITURA,nº 1485 de 09/03/1994 (RM 29/06/1994),,,29/06/1994,
2016/02 situacion a  01/07/2016,09-00-000-X-P-082,"Parc Cientific i Tecnologic del Turisme i Oci de la Costa Daurada, SL",ESCRITURA,nº 1627 de 01/07/2005 (RM 22/07/2005),,,22/07/2005,
2016/02 situacion a  01/07/2016,09-00-000-X-P-083,CSC Atenció Social SL,ESCRITURA,de constitución 21/09/2010 (RM 10/11/2010),,,10/11/2010,
2016/02 situacion a  01/07/2016,09-00-000-X-P-076,C Gest S.L.,ESCRITURA,nº3485 de 27/07/1993 (RM 22/10/1993),ESCRITURA,nº765 de 17/03/1997 (RM 24/04/1997),22/10/1993,23/04/1997
2016/02 situacion a  01/07/2016,09-00-000-X-P-076,CHC Consultoría y Gestió S.A.,ESCRITURA,nº765 de 17/03/1997 (RM 24/04/1997),ESCRITURA,nº 2394 de 14/07/2010 (RM 25/08/2010),24/04/1997,24/08/2010
2016/02 situacion a  01/07/2016,09-00-000-X-P-076,CSC Consultoría i Gestió S.A.,ESCRITURA,nº 2394 de 14/07/2010 (RM 25/08/2010),,,25/08/2010,
2016/02 situacion a  01/07/2016,09-00-000-X-P-064,"Parc Tecnològic del Vallès, S.A.",ESCRITURA,nº2614 de 28/10/1987 (RM 14/12/1987),,,28/10/1987,
2016/02 situacion a  01/07/2016,09-00-000-X-P-073,Fira 2000 S.A.,ESCRITURA,nº2900 de 17/07/2001 (RM 15/09/2001),,,15/09/2001,
2016/02 situacion a  01/07/2016,09-00-000-X-P-080,"Gestió, Diagnostic, Salut, S.A.",ESCRITURA,nº1367 de 26/05/2000 (RM 27/06/2000),,,27/06/2000,
2016/02 situacion a  01/07/2016,09-00-000-X-P-074,Laboratori de Referència de Catalunya S.A.,ESCRITURA,nº2985 de 13/12/1991 (RM 15/04/1992),,,15/04/1992,
2016/02 situacion a  01/07/2016,50 -00-000-X-P-004,01-00-000-B-W-003,Universidad de Córdoba,"11,36","11,36",OTROS,Contrato compra-venta acciones de 17/07/2008,17/07/2008
2016/02 situacion a  01/07/2016,50 -00-000-X-P-004,02-00-000-B-W-001,Universidad de Zaragoza,"14,11","14,11",ESCRITURA,nº 3064 de 18/09/1996,19/02/1997
2016/02 situacion a  01/07/2016,50 -00-000-X-P-004,07-00-000-B-W-001,Universidad de Burgos,"1,02","1,02",ESCRITURA,Ampliación de capital,29/03/2016
2016/02 situacion a  01/07/2016,50 -00-000-X-P-004,07-00-000-B-W-004,Universidad de Valladolid,"12,93","12,93",ESCRITURA,nº 3064 de 18/09/1996,19/02/1997
2016/02 situacion a  01/07/2016,50 -00-000-X-P-004,09-00-000-B-W-001,Universitat Autònoma de Barcelona,"13,62","13,62",ESCRITURA,nº 3064 de 18/09/1996,19/02/1997
2016/02 situacion a  01/07/2016,50 -00-000-X-P-004,09-00-000-B-W-006,Universitat Pompeu Fabra,"10,68","10,68",ESCRITURA,nº 3064 de 18/09/1996,19/02/1997
2016/02 situacion a  01/07/2016,50 -00-000-X-P-004,09-08-170-H-H-000,Fundació Universitària Balmes,"1,02","1,02",ESCRITURA,nº 17758 (RM 20/10/2015),20/10/2015
2016/02 situacion a  01/07/2016,50 -00-000-X-P-004,12-00-000-B-W-002,Universidad Autónoma de Madrid,"13,13","13,13",ESCRITURA,nº 3064 de 18/09/1996,19/02/1997
2016/02 situacion a  01/07/2016,50 -00-000-X-P-004,12-00-000-B-W-003,Universidad Carlos III de Madrid,"11,26","11,26",ESCRITURA,nº 3064 de 18/09/1996,19/02/1997
2016/02 situacion a  01/07/2016,50 -00-000-X-P-004,14-00-000-B-W-006,Universidad Pública de Navarra,"10,87","10,87",ESCRITURA,nº 3064 de 18/09/1996,19/02/1997
2016/02 situacion a  01/07/2016,09-08-001-X-P-001,"Forum Univ. Cul. Barcelona 2004, S.A.",ESCRITURA,27.05.1999,,,27/05/1999,
2016/02 situacion a  01/07/2016,09-00-000-X-P-081,"Barcelona Mobile Ventures, SL",ESCRITURA,nº487 de 17/02/2015 (RM 06/03/2015),,,17/02/2015,
2016/02 situacion a  01/07/2016,  09-00-000-X-P-075,Projects Socio Sanitaris S.L.,OTROS,Provisional,ESCRITURA,de cambio de denominacion social,04/08/1994,04/06/2002
2016/02 situacion a  01/07/2016,  09-00-000-X-P-075,Projectes Sanitaris i Socials S.A.,ESCRITURA,de cambio de denominacion social,,,05/06/2002,
2016/02 situacion a  01/07/2016,09-00-000-X-P-079,"CHC VITAE, S.A.",ESCRITURA,nº2809 de 30/07/1998 (RM 18/11/1998),ESCRITURA,nº2395 de 14/07/2010 (RM 25/08/2010),18/11/1998,24/08/2010
2016/02 situacion a  01/07/2016,09-00-000-X-P-079,"CSC VITAE, S.A.",ESCRITURA,nº2395 de 14/07/2010 (RM 25/08/2010),,,25/08/2010,
2016/02 situacion a  01/07/2016,50 -00-000-X-P-003,09-00-000-B-W-005,Universitat Politècnica de Catalunya,"50,00","50,00",ESCRITURA,de constitución nº 604 de 12-03-2002,05/06/2002
2016/02 situacion a  01/07/2016,50 -00-000-X-P-003,12-00-013-H-H-000,Fundación General de la Universidad Politécnica de Madrid,"50,00","50,00",ESCRITURA,de constitución nº 604 de 12-03-2002,05/06/2002
2016/02 situacion a  01/07/2016,09-00-000-X-P-077,Consorci Hospitalari de Catalunya S.A.,ESCRITURA,nº 2678 de 08/11/1991 (R.M. 14/01/1992),ESCRITURA,nº 2634 de 30/07/2010 (RM 03/11/2010),14/01/1992,02/11/2010
2016/02 situacion a  01/07/2016,09-00-000-X-P-077,Consorci de Salut i d'Atenció Social de Catalunya S.A.,ESCRITURA,nº 2634 de 30/07/2010 (RM 03/11/2010),,,03/11/2010,
2016/02 situacion a  01/07/2016,06-00-000-X-P-011,"Parque Empresarial de Cantabria, S.L.",ESCRITURA,de constitución nº 1594 de 13/04/2000,,,12/06/2000,
2016/02 situacion a  01/07/2016,06-00-000-X-P-004,"Gran Casino del Sardinero, S.A.",LEY,"12/1983, 14/10. BOE nº 247 de 15/10/1983",,,15/03/1984,
2016/02 situacion a  01/07/2016,50 -00-000-X-P-005,00-00-000-E-E-001,Otras entidades de caracter local,"26,34","26,34",ESCRITURA,Constitución (RM 06/03/1985),06/03/1985
2016/02 situacion a  01/07/2016,50 -00-000-X-P-005,00-00-000-F-F-000,Privado,"38,91","38,91",ESCRITURA,de const. de 31/01/1985 (RM 06/03/1985),06/03/1985
2016/02 situacion a  01/07/2016,50 -00-000-X-P-005,06-00-000-B-B-000,Comunidad Autónoma de Cantabria,"22,25","22,25",ESCRITURA,Ampliación CS (RM 11/11/1998),11/11/1998
2016/02 situacion a  01/07/2016,50 -00-000-X-P-005,15-00-000-B-B-000,Comunidad Autónoma del País Vasco,"12,50","12,50",ESCRITURA,de const. de 31/01/1985 (RM 06/03/1985),06/03/1985
2016/02 situacion a  01/07/2016,06-00-000-X-P-013,"Sociedad de Activos Inmobiliarios Campus Comillas, S.L.U.",ESCRITURA,nº 824 de 23/05/2006,,,17/07/2007,
2016/02 situacion a  01/07/2016,06-00-000-B-P-043,"Nueva Papelera del Besaya, S.L.U.",ESCRITURA,de compraventa de particip. nº 266 de 08/03/2012,,,08/03/2012,
2016/02 situacion a  01/07/2016,06-00-000-B-P-042,"Inversiones Cántabras Empresariales, S.L.U. (ICE)",ESCRITURA,de compraventa de particip. nº 266 de 08/03/2012,,,08/03/2012,
2016/02 situacion a  01/07/2016,06-00-000-B-P-011,"Servicio de Emergencias de Cantabria, S.A. (SEMCA)",ESCRITURA,de constitución nº 1461 de 30/10/1998,ESCRITURA,nº2803 de 22/11/2011,07/04/1999,11/04/2012
2016/02 situacion a  01/07/2016,06-00-000-B-P-011,"Servicio de Emergencias de Cantabria, S.A.U. (SEMCA)",ESCRITURA,nº 2803 de 22/11/2011,ESCRITURA,de cambio de denominación nº 2461 de 20/12/2012,12/04/2012,23/01/2013
2016/02 situacion a  01/07/2016,06-00-000-B-P-011,"112 Cantabria, S.A.U.",ESCRITURA,de cambio de denominación nº 2461 de 20/12/2012,,,24/01/2013,
2016/02 situacion a  01/07/2016,06-00-000-B-P-034,"Santander Centro Abierto, S.A.",ESCRITURA,de constitución nº 1851 de 29/12/2008,ESCRITURA,de disolución nº33 de 08/01/2013,29/12/2008,31/01/2013
2016/02 situacion a  01/07/2016,06-00-000-B-P-034,"Santander Centro Abierto, S.A. en liquidación",ESCRITURA,de disolución nº33 de 08/01/2013,,,01/02/2013,
2016/02 situacion a  01/07/2016,06-00-000-B-P-008,"Ciudad de Transportes de Santander (CITRASA), S.A.",ESCRITURA,nº 378 de 10/03/1998,,,18/11/1998,
2016/02 situacion a  01/07/2016,06-00-000-B-P-027,"El Soplao, S.L.",ESCRITURA,de constitución nº 3120 de 26/08/2005,,,06/10/2005,
2016/02 situacion a  01/07/2016,06-00-000-B-P-001,"Sociedad Prov.Cántabra de Promoción Turística, S.A. (CANTUR)",LEY ORGANICA,"8/1981, 30-12 (B.O.E. Núm. 9, 11-01-1982)",ESCRITURA,nº 58 de 22/01/1985,30/12/1981,09/05/1985
2016/02 situacion a  01/07/2016,06-00-000-B-P-001,"S. Regional Cantabra de Promoción Turística, S.A. (CANTUR)",ESCRITURA,nº 58 de 22/01/1985,ESCRITURA,nº 1321 de 31/07/1998,10/05/1985,29/12/1998
2016/02 situacion a  01/07/2016,06-00-000-B-P-001,"S. Regional Cantabra de Promoción Turística, S.A.U. (CANTUR)",ESCRITURA,nº 1321 de 31/07/1998,,,30/12/1998,
2016/02 situacion a  01/07/2016,06-00-000-B-P-041,"Hospital Virtual Valdecilla, S.L.U.",ESCRITURA,de constitución nº 1735 de 16/12/2009,,,16/12/2010,
2016/02 situacion a  01/07/2016,06-00-000-B-P-005,"Empresa de Residuos de Cantabria, S.A.",ESCRITURA,de constitución nº 765 de 15/04/1991,ESCRITURA,nº 1434 de 19/09/2005,21/05/1991,16/10/2005
2016/02 situacion a  01/07/2016,06-00-000-B-P-005,"Medio Ambiente, Agua, Residuos y Energía de Cantabria, S.A.(MARE)",ESCRITURA,nº 1434 de 19/09/2005,,,17/10/2005,
2016/02 situacion a  01/07/2016,06-00-000-B-P-010,"Suelo Industrial de Cantabria, S.L. (SICAN)",ESCRITURA,nº 2532 de 06/07/1999,,,17/11/1999,
2016/02 situacion a  01/07/2016,06-00-000-B-P-007,"Gestión de Viviendas en Cantabria, S.L.",ESCRITURA,de constitución nº 906 de 07/05/1993,ESCRITURA,nº 849 de 3/04/2000,14/03/1994,24/02/2000
2016/02 situacion a  01/07/2016,06-00-000-B-P-007,"Gestión de Viviendas de Cantabria, S.L.U.",ESCRITURA,nº 849 de 3/04/2000,ESCRITURA,nº 850 de 03/04/2000,25/02/2000,14/06/2000
2016/02 situacion a  01/07/2016,06-00-000-B-P-007,"Gest. Viviendas e Infraes. en Cantabria, S.L.U. (GESVICAN)",ESCRITURA,nº 850 de 03/04/2000,,,15/06/2000,
2016/02 situacion a  01/07/2016,06-00-000-B-P-045,"Sociedad Año Jubilar 2017, S.L.U",ESCRITURA,de escritura nº 1367 de 09/12/2015,,,22/12/2015,
2016/02 situacion a  01/07/2016,06-00-000-B-P-030,"Sociedad gestora del parque científico-tecnológico de cantabria, S.L. (PCTCAN, S.L.)",ESCRITURA,de constitución nº 4525 de 20/12/2004,,,09/05/2005,
2016/02 situacion a  01/07/2016,06-00-000-B-P-015,"Soc. Reg. Coord. Finan. con las Emp. Púb. C.A. Cantabria, S.L.U. (CEP)",ESCRITURA,de constitución nº 1080 de 20/07/2004,ESCRITURA,nº 18 de 10/01/2013 cambio de denominación,13/09/2004,10/02/2013
2016/02 situacion a  01/07/2016,06-00-000-B-P-015,"CEP Cantabria, S.L.U.",ESCRITURA,nº 18 de 10/01/2013 cambio de denominación,,,11/02/2013,
2016/02 situacion a  01/07/2016,06-00-000-B-P-037,"Sociedad Gestora Interreg Espacio Sudoeste Europeo, S.L.U.",ESCRITURA,de constitución nº 142 de 06/02/2009,,,18/03/2009,
2016/02 situacion a  01/07/2016,06-00-000-B-P-002,"S. para el Desarrollo Regional de Cantabria, S.A. (SODERCAN)",ESCRITURA,de constitución nº 2646 de 15/12/1984,,,02/02/1985,
2016/02 situacion a  01/07/2016,06-00-000-B-P-033,"Sociedad Regional de Cultura y Deporte, S.L.U.",ESCRITURA,de constitución nº 3323 de 21/10/2007,ESCRITURA,de acuerdos sociales nº 681 de 27/05/2013,06/03/2008,24/06/2013
2016/02 situacion a  01/07/2016,06-00-000-B-P-033,"Sociedad Regional de Educación, Cultura y Deporte, S.L.U.",ESCRITURA,de acuerdos sociales nº 681 de 27/05/2013,,,25/06/2013,
