version,comunidad,codigo_ente,tipo_ente,accionista_mayoritario,nombre,cif,capital_social,finalidad,regimen_contable,regimen_presupuestario,sector_admin_publica,fuente_alta,alta_desde,ente_proviene,direccion,localidad,codigo_postal,provincia,telefono,fax,sitio_web,email
2016/02 situacion a  01/07/2016,Cataluña,09-00-054-H-H-000,FUNDACIONES,,Fundació Salut i Envelliment UAB,G63202071,0,Colaboración con la UAB en el fomento y realización de actividades desarrollo y prestación de servicios relacionados con el envejecimiento.,Privado,Estimativo,Pendiente -                               ,ESCRITURA nº1555 de 09/05/2003 (RF 24/11/2003),24/11/2003, ,Calle Sant Antonio Maria Claret 171,Barcelona,08041,Barcelona,934335030,,http://salut-envelliment.uab.cat,fsie@uab.cat
2016/02 situacion a  01/07/2016,Cataluña,09-00-008-H-H-000,FUNDACIONES,,F. Privada Institut Català de Ciències del Clima IC3,G64921141,0,Centro de investigación sobre el clima para la mejora de la predicción de las variaciones de los fenómenos meteorológicos y el cambio climático,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 1977 de 29/7/2008 (RF 19/12/2008),19/12/2008, ,Calle Dr. Trueta 203,Barcelona,08005,Barcelona,935679977,,,
2016/02 situacion a  01/07/2016,Cataluña,09-00-003-H-H-000,FUNDACIONES,,Fundaciò Institut D'Investigació en Ciències de la Salut Germans Trias i Pujol (IGTP),G60805462,0,Producción de conocimiento para mejorar la salut mediante desarrollo de proyectos de investigación,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº577 de 07/03/1995 (RF 12/07/1995),12/07/1995, ,"Carretera de Can Ruti, camí de les escoles s/n",Badalona,08916,Barcelona,934978653,934978654,http://www.germanstrias.org,fundacio.igtp.germanstrias@gencat.cat
2016/02 situacion a  01/07/2016,Cataluña,09-17-052-H-H-000,FUNDACIONES,,Fundació Campus Arnau d'Escala,G17695651,0,"Impulsar, proporcionar apoyo y realizar acciones en materia de formación, investigación y transferencia de conocimiento àmbito de la atención social",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº5442 de 21/12/2001 (RF 08/04/2002),08/04/2002, ,Carrer Pic de Peguera (Parc Científic i Tecnològic de la UdG) 15,Girona,17003,Girona,972104215,972106127,info@campusarnau.org,www.campusarnau.org
2016/02 situacion a  01/07/2016,Cataluña,09-08-164-H-H-000,FUNDACIONES,,Fundació Institut de Recerca Biomèdica (IRB Barcelona),G63971451,0,Investigación multidisciplinaria en la interfase entre la biología y la química,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 2586 de 14/10/2005 (RF 18/09/2006),18/09/2006, ,"Calle Baldiri Reixac, 10-12 ( Parc Científic de Barcelona ) 10-12",Barcelona,08028,Barcelona,934037111,934037114,www.irbbarcelona.org,info@irbbarcelona.org
2016/02 situacion a  01/07/2016,Cataluña,09-00-057-H-H-000,FUNDACIONES,,Fundació Institut de Recerca en Energia de Catalunya (IREC),G64946387,0,Promover y desarrollar la investigación en energía para obtener resultados de alto valor científico y tecnológico a medio y largo plazo,Privado,Estimativo,Pendiente -                               ,ESCRITURA const. nº1839 de 31/07/2008 (RF nº2537 30/12/2008),30/12/2008, ,"Carrer Carrer Jardins de les Dones de Negre 1, 2n",Sant Adrià de Besòs,08930,Barcelona,933562615,936220501,www.irec.cat,info@irec.cat
2016/02 situacion a  01/07/2016,Cataluña,09-00-038-H-H-000,FUNDACIONES,,Fundació Institut de Recerca contra la Leucèmia Josep Carreras,G65454308,0,"Promover, desarrollar, transferir, gestionar y difundir el conocimiento científico y tecnológico en biomedicina hematológica de excelencia",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº2407 de 30/11/2010 (RM nº2674 de 13/04/2011),13/04/2011, ,"Carrer Muntaner, 3er 2a 383",Barcelona,08021,Barcelona,,,,
2016/02 situacion a  01/07/2016,Cataluña,09-08-163-H-H-000,FUNDACIONES,,Fundació privada Jove Orquestra Nacional de Catalunya,G62067319,0,"Promoción y soporte, sin ánimo de lucro, de todas las iniciativas y actividades relacionadas con la enseñanza de la música y la formación",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº4380 de 13/09/1999 (RF nº1342 de 22/11/1999),22/11/1999, ,"Calle Padilla, 155 155",Barcelona,08013,Barcelona,934080857,934085209,www.jonc.cat,jonc@jonc.cat
2016/02 situacion a  01/07/2016,Cataluña,09-00-048-H-H-000,FUNDACIONES,,Fundació Privada Guasch Coranty,G58004409,0,Estímulo y  promoción de actividades relacionades con la creación y investigación artística.,Privado,Estimativo,Pendiente -                               ,ESCRITURA nº601 de 25/04/1985 (RF 10/12/1984),10/12/1984, ,Calle Pau Gargallo 4,Barcelona,08028,Barcelona,934034066,,http://www.guaschcoranty.com/,fguasch@ub.edu
2016/02 situacion a  01/07/2016,Cataluña,  09-00-055-H-H-000,FUNDACIONES,,  Fundació Institut Universitari per a la Recerca a l'Atenció Primària de Salut Jordi Gol i Gurina,G60954104,0,,Privado,Estimativo,Pendiente -                               ,PROVISIONAL RF 1006 25/07/1996,25/07/1996, ,Carrer Gran Via Corts Catalanes 587,Barcelona,08007,Barcelona,934824124,,idiap@idiapjgol.org,www.idiapjgol.org
2016/02 situacion a  01/07/2016,Cataluña,09-00-018-H-H-000,FUNDACIONES,,Fundació Parc de Recerca UAB,G64513450,0,Impulsar la mejora de la transferencia de conocimientos y de tecnología entre la universidad y la empresa.,Privado,Estimativo,Pendiente -                               ,ESCRITURA const. nº840 de 28/02/2007 (RF nº2368 30/10/2007),30/10/2007, ,Avenida Can Domènech (Campus UAB) ,Bellaterra (Cerdanyola del Vallès),08193,Barcelona,935868891,935812841,http://www.uab.cat,parc.recerca@uab.cat
2016/02 situacion a  01/07/2016,Cataluña,09-08-165-H-H-000,FUNDACIONES,,Fundació Ticsalut,G64350374,0,Propiciar la introducción de aplicaciones tecnologicas pioneras en el ámbito de la salud que faciliten la de conocimientos entre los centros de salud,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 1156 de 09/10/2006 (RF 08/06/2007),08/06/2007, ,"Calle Vallveric, 85, planta 2. Local 3 85",Mataró,08304,Barcelona,935532642,935532643,www.gencat.cat/salut/ticsalut,info@ticsalut.cat
2016/02 situacion a  01/07/2016,Cataluña,09-00-050-H-H-000,FUNDACIONES,,Fundació Institut de Formació Contínua de la Universitat de Barcelona (IL3-UB),G64489172,0,Agilizar la conexión de la UB con las nuevas demandas y realidades sociales,Privado,Estimativo,No -                               ,ESCRITURA nº1290 de 27/04/2007 (RF 28/05/2007),28/05/2007, ,Calle Ciutat de Granada 131,Barcelona,08018,Barcelona,934039696,934039697,www.il3ub.edu,recepcio.il3@ub.edu
2016/02 situacion a  01/07/2016,Cataluña,50 -00-005-H-H-000,FUNDACIONES,,F. Privada Triptólemos para el Desarrollo Agroalimentario,G62809819,0,Fomento y promoción de actividades agroalimentarias para facilitar el cumplimiento de los objetivos de lso Derechos alimentarios del hombre.,Privado,Estimativo,Pendiente -                               ,ESCRITURA nº 373 de 12/02/2002,13/04/2005, ,Carrer Roma 6-10,Barcelona,08023,Barcelona,935408581,,www.triptolemos.org,rclotet@tritolemos.org
2016/02 situacion a  01/07/2016,Cataluña,09-00-069-H-H-000,FUNDACIONES,,Fundació Escola Superior de Comerç i Distribució (ESCODI),G62445762,0,A través de la docencia: ayudar las empresas y los profesionales del comercio y la distribución para incrementar su capacidad técnica y de innovación.,Privado,Estimativo,No -                               ,ESCRITURA nº5340 de 27/12/2000 (RF 16/05/2001),16/05/2001, ,Calle Colom 114,Terrassa,08222,Barcelona,937839745,937841430,www.escodi.com,esamper@escodi.com
2016/02 situacion a  01/07/2016,Cataluña,09-08-190-H-H-000,FUNDACIONES,,Fundació Privada Mobilitat Sostenible i Segura,G63169361,0,Promoción y desarrollo de la mobilidad del coche compartido,Privado,Estimativo,  - ,ESCRITURA nº1849 de 09/04/2003 (RF 31/10/2003),31/10/2003, ,Calle Indústria 220,Barcelona,08026,Barcelona,932444970,,www.fundaciomobiitatsostenible.org,info@fundaciomobilitatsostenible.org
2016/02 situacion a  01/07/2016,Cataluña,09-08-153-H-H-000,FUNDACIONES,,"Institut de Ciències Fotòniques, Fundació Privada (ICFO)",G62819537,0,"Investigación y formación básica y aplicada, en Ciencias y Tecnologías Ópticas",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 556 de 06/03/2002,23/05/2002, ,Avenida Carl Friedrich Gauss 3,Castelldefels,08860,Barcelona,935534082,935534003,http://www.icfo.es,manager@icfo.es
2016/02 situacion a  01/07/2016,Cataluña,09-00-072-H-H-000,FUNDACIONES,,Fundació Institut d'Estudis Espacials de Catalunya,G61051710,0,"Promover la convergencia de iniciativas, personas y entidades interesadas en dar soporte a la investigación",Privado,Estimativo,Pendiente -                               ,ESCRITURA nº464 de 06/02/1996 (RF 26/04/1996),26/04/1996, ,Carrer Gran Capità (Edifici Nexus 201) 2-4,Barcelona,08034,Barcelona,932802088,,http://www.ieec.cat,ieec@ieec.cat
2016/02 situacion a  01/07/2016,Cataluña,09-08-151-H-H-000,FUNDACIONES,,Institució Catalana de Recerca i Estudis Avançats (ICREA),G62515838,0,"Impulso, promoción y desarrollo de la invest. y conoc. científico, humanístico y tecnológico",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 284 de 31/01/2001 (RF 26/04/2001),26/04/2001, ,Passeig Lluís Companys 23,Barcelona,08010,Barcelona,935670686,935670685,www.icrea.cat,icrea@icrea.cat
2016/02 situacion a  01/07/2016,Cataluña,50 -00-001-H-H-000,FUNDACIONES,,Fundación Univespaña,,0,"Dar a conocer, revalorizar y promover la historia y la cultura de España, especialmente en el ámbito universitario",Privado,Estimativo,Pendiente -                               ,ESCRITURA de 23/10/1999 (O.30/12/99BOE ) nº 27 de 1/02/2000),30/12/1999, ,  ,,,,,,,
2016/02 situacion a  01/07/2016,Cataluña,09-00-015-H-H-000,FUNDACIONES,,"Fundació Sitges, Festival Internacional de Cinema de Catalunya",G64070592,0,"Diseño anual del festival ""SITGES, Festival internacional de cinema de Catalunya""",Privado,Estimativo,Pendiente -                               ,ESCRITURA nº1412 de 12/12/2005 (RF 2216;30/06/2006),30/06/2006, ,Carrer Sant Honorat 32-34,Sitges,08870,Barcelona,938949990,938948996,administracio@cinemasitges.com,www.cinemasitges.com
2016/02 situacion a  01/07/2016,Cataluña,09-00-053-H-H-000,FUNDACIONES,,Institut Ramon Muntaner. Fundació Privada dels Centres d'Estudis de Parla Catalana,G43725233,0,Impulso activides en centros y institutos de habla catalana.,Privado,Estimativo,Pendiente -                               ,ESCRITURA nº 537 de 03/07/2003 (RF 17/12/2003),17/12/2003, ,Calle Mas de la Coixa s/n,Móra la Nova,43094,Tarragona,,,,
2016/02 situacion a  01/07/2016,Cataluña,09-43-099-H-H-000,FUNDACIONES,,Fundació Privada Doctor Ferran,G43345248,0,"Investigación médica, veterinaria, farmacéutica y biológica, y su fomento estudio y divulgación.",Privado,Estimativo,Pendiente -                               ,ESCRITURA nº1374 de 03/12/1992 (RF nº709 de 14/07/1993),14/07/1993, ,Calle Esplanetes 14,Tortosa,43500,Tarragona,977519251,,http://www.fundacioferran.org,fferran.ebre.ics@gencat.cat
2016/02 situacion a  01/07/2016,Cataluña,09-00-028-H-H-000,FUNDACIONES,,Fundació privada pel Foment de la Societat del Coneixement,G63445696,0,Impulsar el projecto de creación de un centro para fomentar la sociedad de la información.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº2391 de 13/12/2004 (RF 18/10/2005),18/10/2005, ,Plaça Can Suris ,Cornellà de Llobregat,08940,Barcelona,935510660,935510678,www.citilab.eu,
2016/02 situacion a  01/07/2016,Cataluña,09-00-017-H-H-000,FUNDACIONES,,"Fundació Centre de Recerca en Agrotecnologia, AGROTECNIO",G25628926,0,Desarrollo de las diferentes líneas de investigación en diversas áreas operativas en las que participan profesores de la UDL e investigadores del IRTA,Privado,Estimativo,Pendiente -                               ,ESCRITURA nº 2541 de 26/09/2006 (RF nº2286 de 09/01/2007),09/01/2007, ,Avenida Alcalde Rovira Roure 191,Lleida,25198,Lleida,,,,
2016/02 situacion a  01/07/2016,Cataluña,09-08-170-H-H-000,FUNDACIONES,,Fundació Universitària Balmes,G58020124,0,Desarrollo y formación académica,Privado,Estimativo,No -                               ,ESCRITURA nº3938 de 11/12/2003 (RF 03/03/2004),03/03/2004, ,"Carrer Sagrada Família, 7 7",Vic,08500,Barcelona,938861222,938891063,www.uvic.es,
2016/02 situacion a  01/07/2016,Cataluña,50 -00-012-H-H-000,FUNDACIONES,,Fundación Consejo España-China,G83997460,0,"Impulsar la cooperación entre España y China en los terrenos cultural, económico, comercial, empresarial, científico y deportivo",Privado,Estimativo,No -                               ,"ESCRITURA de constitución nº 921, 12/05/2004",21/06/2004, ,Plaza Marques de Salamanca 8,Madrid,28006,Madrid,913791805,,www.fundeschina.com,
2016/02 situacion a  01/07/2016,Cataluña,09-00-002-H-H-000,FUNDACIONES,,Fundació Universitat Autònoma de Barcelona,G61612925,0,Colaborar con la UAB en el desarrollo y realización de proyectos docentes complementarios,Privado,Estimativo,No -                               ,ESCRITURA nº 556 de 24/02/1998 (RF 30/06/1998),30/06/1998, ,Plaza Cívica ,Bellaterra,08193,Barcelona,935811111,935812595,www.uab.es,informacio@uab.es
2016/02 situacion a  01/07/2016,Cataluña,09-08-184-H-H-000,FUNDACIONES,,Fundació Privada de l'Auditori i l'Orquestra (FPAO),G64006646,0,"Fomentar toda clase de actividades culturales, promoción de L'Auditori y de la OBC",Privado,Estimativo,Pendiente -                               ,ESCRITURA nº 2883 de 6/06/2005 (RF 17/05/2006),17/05/2006, ,Calle Lepant 150,Barcelona,08013,Barcelona,932479300,932479301,www.auditori.cat,info@auditori.cat
2016/02 situacion a  01/07/2016,Cataluña,09-00-033-H-H-000,FUNDACIONES,,Centre d'Informació i Documentació Internacionals a Barcelona (CIDOB),G08824187,0,Información y estudio de las relaciones internacionales,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº151 de 23/01/1979 (RF 20/01/1992),20/01/1992, ,Carrer Elisabets 12,Barcelona,08001,Barcelona,933427551,,www.cidob.org,cidob@cidob.org
2016/02 situacion a  01/07/2016,Cataluña,09-00-046-H-H-000,FUNDACIONES,,Fundació Universitària Agustí Pedro i Pons,G08533333,0,"Concesión de ayudas para la amplicación de estudios en el ámbito de medicina, ciencias experimentals y música.",Privado,Estimativo,Pendiente -                               ,ESCRITURA nº 1820 de 01/06/1984 (RF 16/09/1985),16/09/1985, ,Avenida Avinguda Vallvidrera 25,Barcelona,08017,Barcelona,932056368,,http://www.fpedroipons.org,fpedropons@ub.edu
2016/02 situacion a  01/07/2016,Cataluña,09-00-037-H-H-000,FUNDACIONES,,Fundació Institució dels Centres de Recerca de Catalunya (I-CERCA),G65325532,0,Soporte a los centros de investigación de la Generalitat y su proyección corporativa para que puedan consolidar  posiciones de liderazgo internacional,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 1176 de 16/06/2010  (RF 12/11/10),12/11/2010, ,Carrer Via Laietana 33,Barcelona,08003,Barcelona,935526931,935526922,www.cerca.cat,
2016/02 situacion a  01/07/2016,Cataluña,09-00-066-H-H-000,FUNDACIONES,,Fundació Parc UPC de la Universitat Politècnica de Catalunya,G65152787,0,"Promover el desarrollo social, económico y cultural y servir a los objetivos de la UPC en el fomento de la investigación e innovación",Privado,Estimativo,  - ,ESCRITURA nº1865 de 24/07/2009 (RF 03/12/2009),03/12/2009, ,Carrer Jordi Girona (Edifici Til·lers – Planta 1) 31,Barcelona,08034,Barcelona,934137739,934876109,www.upc.edu/parcupc,parcupc.info@upc.edu
2016/02 situacion a  01/07/2016,Cataluña,09-00-030-H-H-000,FUNDACIONES,,Fúndació Autònoma Solidària,G61884359,0,Contribuir a satisfacer las necesidades educativas especiales y la integración de colectivos que no tienen garantizada la igualdad de oport. de acceso,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº207 de 20/01/1999 (RF 11/02/2000),11/02/2000, ,Carrer Edifici A - Campus de la UAB ,Cerdanyola del Valles,08193,Barcelona,935812485,935812000,,fas.secretaria@uab.es
2016/02 situacion a  01/07/2016,Cataluña,09-08-149-H-H-000,FUNDACIONES,,Fundació Privada Institut Català d'Investigació Química,G43619550,0,Investigaciones en el campo de la química para resolver temas básicos y tecnológicos,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 2596 de 27/07/2000,05/12/2000, ,Avenida Països catalans 16,Tarragona,43007,Tarragona,977920200,977920224,www.iciq.es,
2016/02 situacion a  01/07/2016,Cataluña,09-00-068-H-H-000,FUNDACIONES,,Fundación Wassu,G65739302,0,Prevención de la mutilación genital femenina tanto en África como en Europa.,Privado,Estimativo,Pendiente -                               ,ESCRITURA nº 231 de 07/02/2012 (RF 09/04/2012),09/04/2012, ,- Campus - Parc de Recerca Mòdul A en la UAB s/n,Bellaterra - Cerdanyola del Vallès,08193,Barcelona,935868799,,www.mgf.uab.cat/esp,fundacion.wassu@uab.es
2016/02 situacion a  01/07/2016,Cataluña,09-00-059-H-H-000,FUNDACIONES,,Fundació Institut d'Educació Contínua,G60414182,0,Promover el progreso de la sociedad insertando técnicos y profesionales en su ámbito profesional específico y ampliando sus conocimientos académicos,Público,Estimativo,Pendiente -                               ,ESCRITURA nº3199 de 26/10/1993 (RF 25/03/1994),25/03/1994, ,Calle Marc Aureli 22-36,Barcelona,08006,Barcelona,935421700,935421808,,
2016/02 situacion a  01/07/2016,Cataluña,09-00-013-H-H-000,FUNDACIONES,,Fundació Privada Institut de Bioenginyeria de Catalunya (IBEC),G64045719,0,,Privado,Estimativo,Pendiente -                               ,ESCRITURA nº 3451 de 29/12/2005 (RF 21/11/2006),21/11/2006, ,Calle Josep Samitier (Edifici Modular Parc C) ,Barcelona,08028,Barcelona,934011612,934016706,http://www.ibecbarcelona.eu,ariera@ibec.pcb.ub.es
2016/02 situacion a  01/07/2016,Cataluña,09-08-174-H-H-000,FUNDACIONES,,Fundació Parc Científic de Barcelona,G61482832,0,Impulso y pesta en marcha y la gestión de un parque científico,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº5082 de 26/09/1997 (RF nº1149 de 03/03/1998),03/03/1998, ,"Carrer Baldiri Reixac, 10-12 10-12",Barcelona,08028,Barcelona,934029060,934029063,www.pcb.ub.es,administracio@pcb.ub.es
2016/02 situacion a  01/07/2016,Cataluña,09-08-186-H-H-000,FUNDACIONES,,"Fundació Empresa i Ciència, Fundación Privada",G08887721,0,El acercamiento recíproco del mundo económico y el estamento universitario.,Privado,Estimativo,Pendiente -                               ,ESCRITURA constituc. de 02/05/1983 (RF nº13 de 05/09/1983),05/09/1983, ,Carrer Campus UAB ,Cerdanyola del Vallès,08193,Barcelona,935813020,935811056,http://fec.uab.es,fundacio.empresa.ciencia@uab.cat
2016/02 situacion a  01/07/2016,Cataluña,09-00-020-H-H-000,FUNDACIONES,,Fundació Hospital Clínic Veterinari,G65012775,0,"Colaboració con la UAB, facultad de veterinària, en la docència, investigación y pestación de servicios relacionados con la veterinaria.",Privado,Estimativo,Pendiente -                               ,ESCRITURA nº2153 de 30/07/2008 (RF 15/05/2009),15/05/2009, ,Carrer Edifici A del campus de la UAB s/n,Cerdanyola del Vallés,08193,Barcelona,935817202,935817474,,
2016/02 situacion a  01/07/2016,Cataluña,09-08-185-H-H-000,FUNDACIONES,,Fundació Institut de Recerca de l'Hospital de la Santa Creu i Sant Pau,G60136934,0,"Investigación, difusión, innovación científica, formación en el ámbito de las ciencias de la vida y de la salut",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº1613 de 04/06/1992 (RF 14/07/1993),14/07/1993, ,Calle Sant Antoni Maria Claret 167,Barcelona,08025,Barcelona,935537613,,www.santpau.es,santpau@santpau.es
2016/02 situacion a  01/07/2016,Cataluña,09-00-045-H-H-000,FUNDACIONES,,Fundació Institut Confuci de Barcelona,G65442014,0,Es una institución no lucrativa creada con la finalidad de promover el desarrollo de la enseñanza y la cultura chinas en Cataluña.,Público,Estimativo,Pendiente -                               ,ESCRITURA Const. nº1015 de 14/06/2010 (RF 22/03/2011),22/03/2011, ,Avenida Diagonal 373,Barcelona,08008,Barcelona,932379269,932185114,http://www.confuciobarcelona.es/,fundacion@confuciobarcelona.es
2016/02 situacion a  01/07/2016,Cataluña,  09-00-043-H-H-000,FUNDACIONES,,Institut d'Alta Tecnologia PRBB-Fundació privada (IAT),G62644448,0,"Diseño, gestión i explotación de un centro de excelència de diagnóstico para la instalación de un ciclotrón i de un tomógrafo.",Privado,Estimativo,Pendiente -                               ,  CONVENIO   AC.GOV/10/2010 de 26 enero (DOGC 5555; 28/01/2010), 28/01/2010, ,Passeig Passeig Marítim 25-29,Barcelona,08003,Barcelona,,,,
2016/02 situacion a  01/07/2016,Cataluña,09-08-167-H-H-000,FUNDACIONES,,Fundació Institut Català de Recerca en Patrimoni Cultural (ICRPC),G17924978,0,"Identificar y promover I+D en el ámbito del Patrimonio cultural,impulsando la relación investig.y mercado para convertirse en un centro de referencia.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA de const. nº2563 de 22/11/2006 (RF 05/12/2007),05/12/2007, ,Plaça de la Catedral 8,Girona,17004,Girona,972486158,972183210,www.icrpc.cat,icrpc@icrpc.cat
2016/02 situacion a  01/07/2016,Cataluña,09-00-067-H-H-000,FUNDACIONES,,Fundació del Parc Científic i Tecnològic de Turisme i Oci de Catalunya,G43575562,0,,Privado,Estimativo,Pendiente -                               ,ESCRITURA nº571 de 23/04/2014 (RF 08/04/2015),08/04/2015, ,Calle Joanot Martorell 15,Vila-seca,43480,Tarragona,977394871,977559511,www.pct-turisme.cat/,info@pct-turisme.cat
2016/02 situacion a  01/07/2016,Cataluña,09-43-084-H-H-000,FUNDACIONES,,Fundació Privada Apel.les Fenosa,G43549195,0,"Promoción, divulgación, estudio, preservación y defensa de la obra del escultor Apel.les Fenosa y gestionar los derechos de propiedad intelectual.",Privado,Estimativo,Pendiente -                               ,ESCRITURA nº 1515 de 6/08/1998 (RF 18/01/1999),18/01/1999, ,Carrer Major 25,Vendrell (El),43700,Tarragona,977154192,977154013,www.fundaciofenosa.org,mail@fundaciofenosa.org
2016/02 situacion a  01/07/2016,Cataluña,09-00-035-H-H-000,FUNDACIONES,,Fundació Privada Gespa,G61887626,0,Prestación de un servicio educativo para la primera infancia,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 2002 de 14/05/1998 (RF 26/11/1999),26/11/1999, ,Carrer Campus Bellaterra (UAB) ,Cerdanyola del Vallès,08193,Barcelona,935811393,935811612,,
2016/02 situacion a  01/07/2016,Cataluña,09-00-022-H-H-000,FUNDACIONES,,"Institut Barcelona d'Estudis Internacionals, Fundació Privada -IBEI-",G63518476,0,Ser un centro de prestigio y excelencia en materia de política y relaciones internacionales.,Privado,Estimativo,Pendiente -                               ,ESCRITURA deconstitución nº616 de 16/03/2004 (RF 18/06/2004),18/06/2004, ,Carrer Elisabets 12,Barcelona,08001,Barcelona,,,,
2016/02 situacion a  01/07/2016,Cataluña,09-08-191-H-H-000,FUNDACIONES,,Fundació Privada Hospital de la Santa Creu i Sant Pau,G08197774,0,"Emitir informes a raíz de las funciones que le son encomendadas en la Ley 18/2010, de 7 de junio , de la Sindicatura de Cuentas.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA   nº563 de 14/03/1991 (RF 08/11/1991),08/11/1991, ,Calle Sant Antoni Maria Claret 167,Barcelona,08025,Barcelona,935537973,,www.fundacioprivada-santpau.cat,fundacioprivada@santpau.cat
2016/02 situacion a  01/07/2016,Cataluña,09-00-009-H-H-000,FUNDACIONES,,F. Privada de Gestió Sanitària Hospital de la Sta. Creu i Sant Pau,G59780494,0,Prestación de servicios médico-asistenciales,Privado,Estimativo,Si - CCAA                          ,ESCRITURA   de constitución de 18/03/1991 (RF nº632; 15/10/92),15/10/1992, ,Calle Sant Antoni M. Claret 167,Barcelona,08025,Barcelona,932919000,,www.santpau.cat,santpau@santpau.es
2016/02 situacion a  01/07/2016,Cataluña,09-00-026-H-H-000,FUNDACIONES,,Fundació Hospital Universitari Vall d'Hebron-Institut de Recerca (HUVH-IR),G60594009,0,"Impulsar, promover y favorecer la investigación, el conocimiento científico y la formación en el ámbito del HUVH, de la UAB y sus áreas de influencia.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº1424 de 10/06/1994 (RF 20/07/1994),20/07/1994, ,Passeig Vall Hebron (Ed. inst. Recerca) 119,Barcelona,08035,Barcelona,,,www.vhir.org,institutrecerca@ir.vhebron.net
2016/02 situacion a  01/07/2016,Cataluña,09-00-064-H-H-000,FUNDACIONES,,  Fundació Institut Català de Paleoecologia Humana i Evolució Social (IPHES),G43783752,0,"La Investigación, la docencia y la socialización del conocimiento desde las Ciencias de la tierra y de la vida",Privado,Estimativo,  - ,ESCRITURA nº 2658 de 13/12/2004 (RF 2215 - 30/06/2006),30/06/2006, ,Sector Zona Educacional 4 - Campus Sescelades URV (Edifici W3) ,Tarragona,43007,Tarragona,977943003,,www.iphes.cat,info@iphes.cat
2016/02 situacion a  01/07/2016,Cataluña,09-00-000-X-P-066,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"S. Barcelona Sagrera Alta Velocidad, S.A",A63198451,"600.000,00",Coordinar y ejecutar la ordenación ferroviaria de la Sagrera-Sant Andreu en Barcelona,Privado,Estimativo,Si - Estado                        ,ESCRITURA   Escritura de constitución de fecha 27/6/2003,02/02/2004, ,Carrer dels Segadors (Edifici Pallach) 2,Barcelona,08030,Barcelona,932740801,,www.barcelonasagrera.com,info@barcelonasagrera.com
2016/02 situacion a  01/07/2016,Cataluña,09-00-000-X-P-085,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Societat Promotora del Parc Tecnològic de Tarragona, SL",B43777069,"91.000,00","La promoción externa con el objetivo de facilitar la implantac. de empresas tecnológ., centros de investigac., ... en el parque tecnolog. en Tarragona",Privado,Estimativo,Pendiente -                               ,ESCRITURA ampliación CS nº1216 de 14/07/2009 (RM 17/09/2009),17/09/2009, ,Calle Escorxador s/n,Tarragona,43003,Tarragona,,,,
2016/02 situacion a  01/07/2016,Cataluña,09-00-000-X-P-072,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,Parc Eòlic Baix Ebre S.A.,A43406990,"661.515,00",Construcción y explotación con venta de la entergía que se obtenga de una central de energía producida por recursos eólicos.,Privado,Estimativo,No -                               ,ESCRITURA nº 1485 de 09/03/1994 (RM 29/06/1994),29/06/1994, ,Calle Barcelona 166,Tortosa,,Tarragona,,,,
2016/02 situacion a  01/07/2016,Cataluña,09-00-000-X-P-082,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Parc Cientific i Tecnologic del Turisme i Oci de la Costa Daurada, SL",B43812601,"4.000,00",Impulso creación empresas innovadoras,Privado,Estimativo,Pendiente -                               ,ESCRITURA nº 1627 de 01/07/2005 (RM 22/07/2005),22/07/2005, ,Calle Excorxador s/n,Tarragona,,Tarragona,,,www.pct-turisme.cat,
2016/02 situacion a  01/07/2016,Cataluña,09-00-000-X-P-083,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,CSC Atenció Social SL,B65412587,"10.000,00","Prestación de servicios sociales y promoción de la autonomía personal y de atención a personas con dependencia, dirigidos a la gente con necesidades d",Privado,Estimativo,Pendiente -                               ,ESCRITURA   de constitución 21/09/2010 (RM 10/11/2010),10/11/2010, ,Avenida Tibidabo 21,Barcelona,08022,Barcelona,932531820,932111428,www.consorci.org,
