version,comunidad,codigo_ente,tipo_ente,accionista_mayoritario,nombre,cif,capital_social,finalidad,regimen_contable,regimen_presupuestario,sector_admin_publica,fuente_alta,alta_desde,ente_proviene,direccion,localidad,codigo_postal,provincia,telefono,fax,sitio_web,email
2019/01 situacion a  01/01/2019,País Vasco,15-20-001-C-C-000,CONSORCIOS,,Consorcio para la Educación Compensatoria y Formación Ocupacional del Territorio Histórico de Guipúzcoa,P7000001C,0,Desarrollo del Plan de Formación Ocupacional y Educación Compensatoria en el Territorio Histórico de Guipúzcoa.,Público,Limitativo,Si - EELL                          ,ACUERDO Consejo de Diputados de 01/10/1985 (BOE 24/02/86),01/10/1985, ,"Calle Logroño 7, bajo",Donostia-San Sebastián,20018,Guipúzcoa,,,,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-039,SOCIEDADES MERCANTILES,C. Autónoma,"Centro de Empresas e Innovación de Álava, S.A. (BIC Araba)",A01046937,"3.796.096,00",Prestación de los servicios necesarios para la preparación y desarrollo de nuevas actividades emmpresariales innovadoras.,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 22/12/1988 (Dec.228/1988, 06-09)",22/12/1988, ,Calle Albert Einstein (Parque Tecnológico de Álava) 15,Miñano,01510,Álava,945298282,945298710,www.bicaraba.eus,bicaraba@bicaraba.eus
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-045,SOCIEDADES MERCANTILES,C. Autónoma,"Bidasoa Oarsoko Industrialdea, S.A.",A20125993,"15.529.840,00",Estimular y promover la iniciativa y la inversión industrial en las comarcas del Bidasoa y de Oarsoaldea.,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA de const. nº393 de 07/03/1986 (Dec.12/1986, 21-01)",08/09/1986, ,"Calle Gabiria, 2 - 1º - Of. I 2-1º",Irún,20305,Gipuzkoa,943632591,,www.sprilur.es,irun@industrialdea.spri.es
2019/01 situacion a  01/01/2019,País Vasco,15-20-016-H-H-000,FUNDACIONES,,Fundación Centro Vasco de Transfusión y Tejidos Humanos-Gipuzkoa,G20772943,0,"Promoción de la donación y abastecimiento de sangre y tejidos humanos a los centros sanitarios, en colaboración con el Servicio Vasco de Salud.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 734 de 20/03/2002 (R.F. 28/02/2003),28/02/2003, ,Avenida Zuatzu Edificio Easo 4,Donostia-San Sebastián,20018,Gipuzkoa,,,,
2019/01 situacion a  01/01/2019,País Vasco,15-48-011-C-C-000,CONSORCIOS,,Consorcio para la Educación Compensatoria y Formación Ocupacional de Bizkaia,P9800002I,0,Inserción social de niños u jóvenes en dificultad y desarrollo de la Educación Compensatoria en el Territorial Histórico de Bizkaia.,Público,Limitativo,Si - EELL                          ,  CONVENIO   de colaboración de 16 de mayo de 1989, 16/05/1989, ,Calle Gran Via de Don Diego López de Haro 25,Bilbao,48009,Bizkaia,944765375,944761343,www.cecobi.hezkuntza.net,consoredu@gmail.com
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-042,SOCIEDADES MERCANTILES,C. Autónoma,"Deba Bailarako Industrialdea, S.A.",A20094561,"14.873.115,00",Estímulo y promoción de la iniciativa y la inversión industrial en la comarca del Alto y Bajo Deba.,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 19/09/1984 (Acuerdo Gob, 17/07/1984)", 19/09/1984, ,"Polígono Ibitarte, 5 - 1º planta 5",Elgoibar,20870,Gipuzkoa,943741126,,www.sprilur.es,debabailarako@industrialdea.spri.es
2019/01 situacion a  01/01/2019,País Vasco,15-00-002-C-C-000,CONSORCIOS,,"Consorcio para la Construcción, Equipamiento y Explotación de la Sede Española de la Fuente Europea de Neutrones por Espalación (ESS)",G95455473,0,"Gestionar y promover la colaboración científica, econímica, técnica y administrativa de las Admones que lo integran.",Público,Estimativo,Si - Estado                        ,CONVENIO de colaboración de 22/12/2006 (BOPV 04/04/2007),22/12/2006, ,Polígono Ugaldeguren pol A 7b,Zamundio,48170,Bizkaia,946076620,,www.essbilbao.org,essbilbao@essbilbao.org
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-109,SOCIEDADES MERCANTILES,C. Autónoma,"Basquetour, Turismoaren Euskal Agentzia, Agencia Vasca de Turismo, S.A",A95444501,"90.000,00","Promoción, comercialización y publicidad de Euskad y mejora de competitividad del sector turístico vasco",Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 11/10/2006 (Dec. 159/2006, de 26/07)",21/12/2006, ,"Calle Alameda de Urquijo. Edificio Plaza Vizcaya 36,5ª",Bilbao,48011,Bizkaia,946077598,946077595,www.basquetour.eus,info@basquetour.net.
2019/01 situacion a  01/01/2019,País Vasco,15-01-004-H-H-000,FUNDACIONES,,"Fundación Investigación Universidad Empresa, Jakintza Lanezko Ikerkuntza (EUSKOIKER)",G48112155,0,Fomentar e intensificar las relaciones Universidad - Empresa,Privado,Estimativo,Pendiente -                               ,ESCRITURA   Orden de 06/11/1997 Inscripción R.Fundaciones, 06/11/1997, ,Calle Gran Via de Don Diego López de Haro 38,Bilbao,48008,Bizkaia,944795688,944153905,http://www.euskoiker.ehu.es,euskoiker@euskoiker.es
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-018,SOCIEDADES MERCANTILES,C. Autónoma,"Sociedad de Hidrocarburos de Euskadi, S.A. (SHESA)",A48149462,"1.114.272,54","Exploración, investigación y explotación de hidrocarburos líquidos",Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const.nº8086 de 30/12/1983 (Dec.279/1983,19-12)",30/12/1983, ,"Calle Alameda de Urquijo, 36-1ª (Edif.Plaza Bizkaia) 36",Bilbao,48011,Vizkaia,944035600,944035699,www.eve.eus,
2019/01 situacion a  01/01/2019,País Vasco,15-00-013-H-H-000,FUNDACIONES,,Centro Innovación en Política Social Gizalab Fundazioa,G01026814,0,Formular e impulsar estrategias y actividades orientadas a la innovación en las áreas de inclusión social.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA   nº 430 de 09/03/2012 (R.F. 19/06/2012),19/06/2012, ,Calle Donostia-San Sebastián 1,Vitoria-Gasteiz,01010,Álava,,,www.gizalab.org,
2019/01 situacion a  01/01/2019,País Vasco,15-00-017-H-H-000,FUNDACIONES,,Fundación Cristóbal Balenciaga,G20679049,0,"Promover, difundir y potenciar la trascendencia, portancia y relieve del modisto Cristóbal Balenciaga Eizaguirre, natural de Getaria en la moda.",Privado,Estimativo,Si - Estado                        ,ESCRITURA   nº 2.947 de 07/10/99 (R.F. 27/11/2000),27/11/2000, ,Parque Aldamar 6,Getaria,20808,Gipuzkoa,943008840,,www.cristobalbalenciagamuseoa.com,info@cristobalbalenciagamuseoa.com
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-X-P-005,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Inmobiliaria Museo de Arte Moderno y Contemporáneo de Bilbao, S.L.",B48518617,"97.999.489,00",Adquisición y tenencia de la propiedad del solar y sede fçisica del Museo Guggenheim de Bilbao,Privado,Estimativo,Si - EELL                          ,"ESCRITURA   de const. de 13/07/1992 (Dec. 193/1992, de 07-07)",10/02/1993, ,Avenida Abandoibarra 2,Bilbao,48009,Vizcaya,944359000,,www.guggenheim-bilbao.es,informacion@guggenheim-bilbao.eus
2019/01 situacion a  01/01/2019,País Vasco,15-00-003-H-H-000,FUNDACIONES,,Elika Nekazaritzako Elikagaien Segurtasunerako - Fundación Vasca para la Seguridad Agroalimentaria,G01314269,0,Garantizar la seguridad de los productos agroalimentarios e impulsar y promover calidad y producción.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA   nº 207 de 10 de enero de 2001 (R.F. 29/03/2001),29/03/2001, ,Calle Granja Modelo s/n,Arkaute,01192,Alava,945122170,945122171,www.elika.eus/es/,berri@elika.eus
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-027,SOCIEDADES MERCANTILES,C. Autónoma,"Parque Tecnológico de Álava-Arabako Teknologi Elkartegia, S.A.",A01128974,"41.865.825,00",Estimular y promover la iniciativa y la inversión empresarial.,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 21/10/1992 (Dec.232/1992,11-08)",04/02/1993, ,Calle Hermanos Lumiere 1,Miñano,01510,Álava,945010055,945298034,www.parke.eus/alava/,alava@parke.eus
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-095,SOCIEDADES MERCANTILES,C. Autónoma,"Bizkaia Sortaldeko Industrialdea, S.A.",A95133567,"8.188.588,94",Estimular y promover la iniciativa y la inversión industrial en el territorio histórico de Bizkaia.,Privado,Estimativo,No -                               ,"ESCRITURA   de const. de 30/11/2000 (Dec.125/2000, 4-7)",03/04/2001, ,Calle Okamika Goikoa (Polígono Industrial Okamik) s/n,Guizaburuaga,48289,Bizkaia,946842211,,www.sprilur.es,mallabia@industrialdea.spri.es
2019/01 situacion a  01/01/2019,País Vasco,15-00-016-H-H-000,FUNDACIONES,,Fundación Filmoteca Vasca/Euskadiko Filmategia Fundazioa,G20854410,0,"Investigación, recuperación, archivo, conservación de películas y obras audiovisulaes de interés para el estudio del cine en general y del vasco",Privado,Estimativo,Si - CCAA                          ,ESCRITURA   nº 3.984 de 29/11/2004 (R.F. 27/05/2005),27/05/2005, ,Calle Sancho el Sabio (trasera) 17,Donostia-San Sebastián,20010,Gipuzkoa,,,www.filmotecavasca.com,
2019/01 situacion a  01/01/2019,País Vasco,15-00-005-H-H-000,FUNDACIONES,,Fundación Joven Orquesta de Euskal Herria - Euskal Herriko Gazte Orkestra Fundazioa,G01247915,0,"Promoción de valores musicales entre los jóvenes vascos, mediante el apoyo a su formación musical.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA   nº 453 de 14/7/1997 (R.F. 28/07/1997),28/07/1997, ,Calle Donostia-San Sebastián 1,Vitoria-Gasteiz,01010,ÁLAVA,945253500,945253874,www.egofundazioa.org,info@egofundazioa.org
2019/01 situacion a  01/01/2019,País Vasco,15-00-004-H-H-000,FUNDACIONES,,Fundación Basque Team Fundazioa,G95500559,0,Impulsar un acecuado desarrollo del Deporte Vasco de Alto Nivel.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA   nº 2398 de 14/11/2007 (R.F. 19/12/2007),19/12/2007, ,Avenida de los Chopos s/n,Getxo,48992,Bizkaia,946564170,,www.basqueteam.eus,komunikazioa@basqueteam.com
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-106,SOCIEDADES MERCANTILES,C. Autónoma,"Biscay Marine Energy Platform, S.A.",A95671244,"23.000.000,00",Desarrollo e instalación de infraestructura de ensayo y demostración de convertidores de energías renovables marinas,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const.nº4284 de 27/12/2011 (Dec.270/2011,20-11)",01/02/2012, ,Calle Atalaia - Barrio de Armintza 2,Lemoiz,48620,Bizkaia,94687983,,www.bimep.com/www.eve.eus,
2019/01 situacion a  01/01/2019,País Vasco,15-00-022-H-H-000,FUNDACIONES,,Fundación del Museo Guggenheim Bilbao,G48832240,0,"Gestión, dirección, mantenimiento, conservación y promoción del Museo Guggenheim Bilbao",Privado,Estimativo,  - ,ESCRITURA   de constitución de 18/12/1991 (BOPV 11/12/1996),11/12/1996, ,Avenida Abandoibarra Etorbidea 2,Bilbao,48009,Bizkaia,944359000,,www.guggenheim-bilbao.eus,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-U-011,ENTES PÚBLICOS,,Consejo de la Juventud de Euskadi,Q9850001J,0,"Ser un cauce de participación de los jóvenes en el desarrollo político, social, económico y cultural de Euskadi",Público,Limitativo,Si - CCAA                          ,"LEY 6/1986, de 27/05 (BOE 30/03/2012)",30/03/2012, ,Calle Ramiro de Maeztu 15,Vitoria-Gasteiz,01008,Álava,945220601,,www.egk.eus,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-080,SOCIEDADES MERCANTILES,C. Autónoma,"Hazi Landa eta Itsas Ingurunearen Garapenerako Korporazioa, S.A. en liquidación",A01150770,"3.369.723,00",El desarrollo de cuantas actividades se consideren necesarias en orden a conseguir el Desarrollo Rural y del Sector  Primario,Privado,Estimativo,Si - CCAA                          ,"  DECRETO   36/1997, 18-02 (BOPV 03/03/1997)", 03/03/1997, ,Calle Arkaute s/n,Vitoria-Gasteiz,01120,Álava,,,,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-X-P-117,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Ibar Zaharra, S.A.",A95509089,"10.080.000,00","Estímulo y promoción de la iniciativa e inversión de actividades económicas, mediante la promoción urbanística de suelo apto para implantac.empresaria",Privado,Estimativo,Pendiente -                               ,ESCRITURA   de constitución de 22/11/2007 (RM 31/12/2007),31/12/2007, ,Plaza del Kasko 4,Sestao,48910,Bizkaia,944154040,944164271,www.ibarzaharra.es,ibarzaharra@ibarzaharra.es
2019/01 situacion a  01/01/2019,País Vasco,15-00-012-H-H-000,FUNDACIONES,,Fundación FICOBA,G20816765,0,"Promoción económica y cultural de la Costa Vasca y promover, organizar y dirigir el Recinto Ferial que gestiona certámenes comerciales.",Privado,Estimativo,Pendiente -                               ,ESCRITURA   nº 1.174 de 23/07/2003 (R.F. 04/03/2004),04/03/2004, ,Avenida Iparralde 43,Irún,20302,Gipuzkoa,943667788,943616164,www.ficoba.org,ficoba@ficoba.org
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-U-010,ENTES PÚBLICOS,,Agencia Vasca del Agua (URA),Q0100554E,0,Llevar a cabo la política de agua en Euskadi.,Privado,Estimativo,Si - CCAA                          ,"LEY 1/2006, 23-6 BO País Vasco nº 137 de 19/07/2006",20/01/2007, ,Calle Orio 1-3,Vitoria-Gasteiz,01010,Álava,945011700,945011701,www.euskadi.eus,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-X-P-101,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Ziurtapen eta Zerbitzu Enpresa-Empresa de Certificación y Servicios Izenpe, S.A.",A01337260,"1.200.000,00",Fomento del uso y potenciación del desarrollo del gobierno electrónico sobre redes de telecomunicaciones.,Privado,Estimativo,No -                               ,ESCRITURA   de constitución de 07/06/2002 (RM 14/10/2002),14/10/2002, ,Avenida Mediterráneo 14,Vitoria-Gasteiz,01010,Álava,945016290,,www.izenpe.com,info@izenpe.com
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-052,SOCIEDADES MERCANTILES,C. Autónoma,"Goierri Beheko Industrialdea, S.A.",A20120556,"5.001.232,07",Estimular y promover la iniciativa industrial en los términos municipales de la comarca de Goierri,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 26/12/1985 (Decreto 372/1985, 10-12)",26/12/1985, ,Polígono Industrial Malloiz. Edificio de Oficinas. Ofic. 56,Ordizia,20240,Guipúzcoa,943880617,943881152,www.sprilur.es,
2019/01 situacion a  01/01/2019,País Vasco,15-00-011-N-N-000,OTRAS INSTITUCIONES SIN ÁNIMO DE LUCRO,,Asociación de Investigación MPC-Materials Physics Center,G20998720,0,Constituir un foro intelectual y de excelencia en física de materiales.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA   constitución de 11/05/2009 (Reg Asoc. 23/06/2009),23/06/2009, ,Paseo Manuel de Lardizábal (SIC-UPV/EHU) 5,Donostia-San Sebastián,20018,Gipuzkoa,943018786,943015800,www.bercmpc.org,mpc@ehu.eus
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-004,SOCIEDADES MERCANTILES,C. Autónoma,"Eusko Jaurlaritzaren lnformatika Elkartea, A.B. - Sociedad Informática del Gobierno Vasco, S.A. (EJIE)",A01022664,"15.538.764,85",Prestación de servicios informáticos,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 20/04/1982 (Dec.60/1982, 01-02)",20/04/1982, ,Avenida del Mediterráneo 14,Vitoria-Gasteiz,01010,Álava,945017300,945017301,www.ejie.eus,ejie@ejie.eus
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-114,SOCIEDADES MERCANTILES,C. Autónoma,Agencia Vasca de Internacionalización-Basque Trade And Investment Sociedad Anónima,A95903027,"60.000,00","Promover la internacionalización de la economía y de las empresas vascas, dando soporte a las empresas en su proyección internacional.",Privado,Estimativo,Pendiente -                               ,"ESCRITURA   de constitución (Dec.241/2017, 31-10)",28/12/2017, ,Calle Alameda Urquijo 36,Bilbao,48011,Bizkaia,,,,
2019/01 situacion a  01/01/2019,País Vasco,15-00-021-H-H-000,FUNDACIONES,,Fundación Artium de Álava,G01315530,0,Gestionar y dirigir el Centro Museo Vasco de Arte Contemporáneo Artium de Álava.,Privado,Estimativo,  - ,  ACUERDO   Patronato de 11/07/2002 modificación de Estatutos, 11/07/2002, ,Calle Francia 24,Vitoria-Gasteiz,01002,Álava,945209000,,www.artium.org,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-038,SOCIEDADES MERCANTILES,C. Autónoma,"Abanto Zierbenako Industrialdea, S.A.",A48180756,"  4.436.200,00","Construcción, promoción y gestión del polígono industrial de Abanto-Zierbena, así como cualquier otra actividad relacionada con dicho polígono.",Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 11/12/1985 (Decreto 159/1990, 05-06)", 11/12/1985, ,"Polígono Industrial El Campillo, Edif. de Oficinas Pl.1ª, Dpto.12 ",Abanto-Zierbena,48500,Bizkaia,946363350,,www.sprilur.es,abanto@industrialdea.spri.es
2019/01 situacion a  01/01/2019,País Vasco,15-00-020-H-H-000,FUNDACIONES,,"Fundación Bc Materials-Basque Center For Materials, Aplication and Nanostructures",G95686069,0,Constituir centro investigación básica y orientada de excelencia en el ámbito de la ciencia de materiales.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA   nº 1.099 de 25/04/2012 (R.F. 02/07/2012),02/07/2012, ,Barrio Sarriena (UPV Campus Bizkaia) s/n,Leioa,48940,Bizkaia,946128811,,www.bcmaterials.net,info@bcmaterials.net
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-X-P-060,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Centro de Desarrollo Empresarial Margen Izquierda, S.A. (CEDEMI)",A48897508,"2.293.439,40",Estimular y promover la creación y potenciación de nuevas actividades empresariales.,Privado,Estimativo,Pendiente -                               ,"ESCRITURA   de const. de 24/03/1997 (Dec.285/1996, 10-12)",15/05/1997, ,Avenida Altos Hornos de Vizcaya 33,Barakaldo,48902,Bizkaia,944184100,,www.cedemi.net,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-U-007,ENTES PÚBLICOS,,Instituto Vasco de Finanzas,Q4800713B,0,Instrumento de la política financiera y de crédito público de la Administración de la Comunidad Autónoma de Euskadi.,Privado,Estimativo,Si - CCAA                          ,"LEY 15/2007, 28-12 BO País Vasco nº 250 de 31/12/2007",01/01/2008, ,Calle Donostia-San Sebastián 1,Vitoria-Gasteiz,01010,Álava,945019113,,www.ogasun.ejgv.euskadi.net,info@ivf-fei.eus
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-V-011,OO.AA.ADMINISTRATIVOS,,Autoridad Vasca de la Competencia,Q4800743I,0,"Promover, garantizar y mejorar las condiciones de libre competencia y transparencia en el mercado, en el ámbito del País Vasco.",Público,Limitativo,Si - CCAA                          ,"LEY 1/2012, 2-2 BO País Vasco nº 29 de 09/02/2012",10/02/2012, ,Calle Ercilla 4,Bilbao,48009,Bizkaia,,,www.competencia.euskadi.eus,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-X-P-118,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Bioartigas, S.A.",A48448609,"306.516,17",Aprovechamiento de la energía contenida en las basuras tanto para usos externos como internos,Privado,Estimativo,No -                               ,"ESCRITURA   Esc. de reducc. de C.S. (Dec. 203/1996, de 30/07)",30/09/1996,15-00-000-B-P-026,Plaza de Ernesto Erkoreka 1,Bilbao,48007,Vizcaya,946338132,,,
2019/01 situacion a  01/01/2019,País Vasco,50 -00-019-C-C-000,CONSORCIOS,,Agrupación Europea de Cooperación Territorial Eurorregión Aquitania / Euskadi / Navarra,,0,"Cooperación al desarrollo económico, social y cultural de la Eurorregión.",Privado,Estimativo,No -                               ,CONVENIO de Adhesión de Navarra y mod. Estatutos de 30/1/17,30/01/2017,15-00-002-N-N-000,"Calle Lekeuder, Zl des Joncaux S/N",Hendaye,64700,Francia,,,http://www.naen.eu/es/,
2019/01 situacion a  01/01/2019,País Vasco,15-48-015-N-N-000,OTRAS INSTITUCIONES SIN ÁNIMO DE LUCRO,,Asociación para la revitalización del Bilbao Metropolitano (BM30),G48479125,0,Realización de acciones de promoción y estudio encaminadas hacia la revitalización del Bilbao Metropolitano.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA   constitución de 09/05/1991 (Reg Asoc. 18/12/1991),18/12/1991, ,Calle Gran Vía 45,Bilbao,48011,Bizkaia,944158685,,www.bm30.es,info@bm30.es
2019/01 situacion a  01/01/2019,País Vasco,50 -00-012-H-H-000,FUNDACIONES,,Fundación Consejo España-China,G83997460,0,"Impulsar la cooperación entre España y China en los terrenos cultural, económico, comercial, empresarial, científico y deportivo",Privado,Estimativo,No -                               ,"ESCRITURA de constitución nº 921, 12/05/2004",21/06/2004, ,Plaza Marques de Salamanca 8,Madrid,28006,Madrid,913791805,,www.fundeschina.com,
2019/01 situacion a  01/01/2019,País Vasco,15-20-015-H-H-000,FUNDACIONES,,Fundación Donostia/San Sebastián 2016,G75074344,0,,Privado,Estimativo,Si - EELL                          ,ESCRITURA   de constitución  de 06/09/2012 (R.F. 10/12/2012),10/12/2012, ,Calle Easo (Polígono 1.2) 41-45,Donostia-San Sebastián,20006,Gipuzkoa,943483344,,www.dss2016.eu,info@dss2016.eu
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-005,SOCIEDADES MERCANTILES,C. Autónoma,"Orquesta de Euskadi, S.A.",A20077541,"1.273.000,00",Fomento y difusión del arte y actividad musical,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 20/04/1982 (Dec.62/1982, 15-02)",20/04/1982, ,Paseo Miramon 124,San Sebastian,20014,Guipúzcoa,943013232,943308324,www.euskadikoorkestra.eus,
2019/01 situacion a  01/01/2019,País Vasco,15-00-014-H-H-000,FUNDACIONES,,Fundación Biofísica Bizkaia/Biofisica Bizcaia Fundazioa,G95453775,0,"Promover, realizar, apoyar, financiar, actividades de investigación, docencia a nivel de post-grado y divulgación en el área de la Biofísica.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA   nº 4.051 de 14/12/2006 (R.F. 18/01/2007),18/01/2007, ,Barrio Sarriena s/n,Leiona,48940,Bizkaia,,,www.fundacionbofisicabizkaia.org,
2019/01 situacion a  01/01/2019,País Vasco,15-00-004-N-N-000,OTRAS INSTITUCIONES SIN ÁNIMO DE LUCRO,,Asociación Centro de Excelencia Internacional en Investigación sobre Cronicidad - Kronikgune,G95646014,0,"Centro de Excelencia Internacional en la investigación, gestión, organización y políticas sanitarias y socio-sanitarias sobre cronicidad.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA   constitución de 03/03/2011 (Reg Asoc. 07/07/2011),07/07/2011, ,Ronda de Azkue Torre del BEC  (Bilbao Exhibition Centre) 1,Barakaldo,48902,Bizkaia,944007790,,www.kronikgune.org,kronikgune@kronikgune.org
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-V-003,OO.AA.ADMINISTRATIVOS,,HABE-Instituto de Alfabetización y Reeuskaldunización de Adultos,Q2040002D,0,Fomento de la euskaldunización y afabetización de adultos.,Público,Limitativo,Si - CCAA                          ,"LEY 29/1983, 25-11 BO País Vasco nº 183 de 12/12/1983",13/12/1983, ,Calle Vitoria-Gasteiz 3 6º,Donostia-San Sebastian,20018,Gipuzkoa,,,www.habe.euskadi.eus,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-013,SOCIEDADES MERCANTILES,C. Autónoma,"Sociedad Pública Eusko Trenbideak - Ferrocarriles Vascos, S.A.U.",A48136550,"17.236.826,20",Prestación de servicios de transporte ferroviario,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 25/06/1982 (Dec.105/1982, 24-05)",25/06/1982, ,Calle Atxuri 6,Bilbao,48006,Bizkaia,944019900,949019901,www.euskotren.eus,igorostiza@euskotren.es
2019/01 situacion a  01/01/2019,País Vasco,15-20-005-H-H-000,FUNDACIONES,,Fundación Donostia International Physics Center - DIPC,G20662292,0,Promocion de actividades de investigación científica y desarrollo tecnológico en el campo de la física basica.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA   nº 1123 de 22/3/1999 (R.F. 22/6/1999),22/06/1999, ,Paseo Manuel de Lardizabal 4,Donostia-San Sebastián,20018,Guipúzcoa,943015368,943015600,www.dipc.ehu.es,dipcinfo@ehu.eus
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-096,SOCIEDADES MERCANTILES,C. Autónoma,"Tolosaldeko Apattaerreka Industria Lurra, S.A.",A20667184,"11.492.592,45",Estimular y promover las actividades económicas de la comarca de Tolosaldea,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de constitución (Decreto 144/2000, 18-7)",14/02/2001, ,"Polígono Apatta - Uzturre 1, 302",Ibarra,20400,Guipúzcoa,943698381,,www.sprilur.es,tolosa.apatta@tailsa.es
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-X-P-007,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Quincena Musical Donostia-San Sebastian, S.A.",A20343620,"60.112,00",Realización anual de la Quincena Musical de Donostia-San Sebastián,Privado,Estimativo,Si - EELL                          ,"ESCRITURA   de const. de 17/12/1990 (Dec. 236/1990, de 11-09)",25/01/1991, ,Avenida de la Zurriola 1,Donostia-San Sebastián,20002,Guipúzcoa,943003170,,www.quincenamusical.eus,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-078,SOCIEDADES MERCANTILES,C. Autónoma,"Parque Científico y Tecnológico de Gipuzkoa-Gipuzkoako Zientzia Eta Teknologia Parkea, S.A.",A20479275,"83.735.000,00",Estimular y promover la iniciativa y la inversión empresarial.,Privado,Estimativo,No -                               ,"ESCRITURA   de const. de 26/01/1994 (Dec.335/1993, 28-12)",12/07/1994, ,Paseo Mikeletegi 53,Donostia-San Sebastián,20009,Gipuzkoa,943011000,,www.parke.eus/gipuzkoa,gipuzkoa@parke.eus
2019/01 situacion a  01/01/2019,País Vasco,15-00-008-H-H-000,FUNDACIONES,,Hobetuz-Fundación Vasca para la Formación Profesional Continua,G48850127,0,Formación contínua de los trabajadores ocupados que se lleve a cabo en la C.A.P.V.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA   nº 1.561 de 19/7/1996  (R.F. 24/3/1997),24/03/1997, ,Calle Gran Vía 35 6ª,Bilbao,48009,Bizkaia,944150808,944158636,www.hobetuz.com,bizkaia@hobetuz.eus
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-X-P-119,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Supervision and Cargo Services Vitoria, S.A.",A01320639,"4.101.829,38",Contratación y prestación a terceros de todo tipo de servicios aeroportuarios relacionados con la carga y los de asistencia en tierra.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA   de constitución de 29/05/2001 (RM 09/08/2001),09/08/2001, ,Calle Eduardo Dato 38,Vitoria-Gasteiz,01005,Álava,945126040,945163714,www.via.com.es,viassa@vias-vitoria.com
